CÓDIGO DE LA INSTITUCIÓN;IES PADRE;INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);PRINCIPAL O SECCIONAL;ID SECTOR IES;SECTOR IES;IES ACREDITADA;ID CARACTER;CARACTER IES;CÓDIGO DEL DEPARTAMENTO (IES);DEPARTAMENTO DE DOMICILIO DE LA IES;CÓDIGO DEL MUNICIPIO (IES);MUNICIPIO DE DOMICILIO DE LA IES;CÓDIGO SNIES DEL PROGRAMA;PROGRAMA ACADÉMICO;PROGRAMA ACREDITADO;ID NIVEL ACADÉMICO;NIVEL ACADÉMICO;ID NIVEL DE FORMACIÓN;NIVEL DE FORMACIÓN;ID METODOLOGÍA;METODOLOGÍA;ID ÁREA DE CONOCIMIENTO;ÁREA DE CONOCIMIENTO;ID NÚCLEO;NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC);ID CINE CAMPO AMPLIO;DESC CINE CAMPO AMPLIO;ID CINE CAMPO ESPECIFICO;DESC CINE CAMPO ESPECIFICO;ID CINE CODIGO DETALLADO;DESC CINE CODIGO DETALLADO;CÓDIGO DEL DEPARTAMENTO (PROGRAMA);DEPARTAMENTO DE OFERTA DEL PROGRAMA;CÓDIGO DEL MUNICIPIO (PROGRAMA);MUNICIPIO DE OFERTA DEL PROGRAMA;ID SEXO;SEXO;AÑO;SEMESTRE;GRADUADOS
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52272;INGENIERIA EN DISEÑO INDUSTRIAL;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;10
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53799;TECNOLOGIA EN CONSTRUCCION DE ACABADOS ARQUITECTONICOS;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;13
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53799;TECNOLOGIA EN CONSTRUCCION DE ACABADOS ARQUITECTONICOS;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;19
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53801;TECNOLOGIA EN SISTEMAS DE INFORMACION;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;11
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53892;MAESTRIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;9
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101804;MAESTRÍA EN ESTUDIOS DE CIENCIA, TECNOLOGÍA, SOCIEDAD E INNOVACIÓN;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;8
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90355;ARTES VISUALES;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;2;BELLAS ARTES;24;ARTES PLASTICAS, VISUALES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53799;TECNOLOGIA EN CONSTRUCCION DE ACABADOS ARQUITECTONICOS;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;818;ARQUITECTURA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;13
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;9466;TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;12
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53803;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;15
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52205;INGENIERIA DE SISTEMAS;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;6
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52205;INGENIERIA DE SISTEMAS;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;11
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90442;INGENIERIA MECATRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53801;TECNOLOGIA EN SISTEMAS DE INFORMACION;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;17
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53340;INGENIERIA BIOMEDICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;10
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;22
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53800;TECNOLOGIA EN CALIDAD;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;1;23
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53892;MAESTRIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11111;ESPECIALIZACION EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;8;ESPECIALIZACION TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53806;TECNOLOGIA EN DISEÑO INDUSTRIAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;11
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53340;INGENIERIA BIOMEDICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;9
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;9466;TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;15
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101804;MAESTRÍA EN ESTUDIOS DE CIENCIA, TECNOLOGÍA, SOCIEDAD E INNOVACIÓN;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52130;INGENIERIA ELECTROMECANICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52205;INGENIERIA DE SISTEMAS;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;827;INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;7
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11085;TECNOLOGIA EN ELECTRONICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52130;INGENIERIA ELECTROMECANICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;6
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11111;ESPECIALIZACION EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;8;ESPECIALIZACION TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11085;TECNOLOGIA EN ELECTRONICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52129;INGENIERIA ELECTRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;1
